Area(in^2),Density(pcf),Thickness(in),Weight(lbf),Fragility(G)
216,1.25,3,215.5555556,30.68128268
216,1.25,3,230,29.61047264
216,1.5,0.75,100,92.29987333
216,1.5,0.75,114.4444444,82.34435536
216,1.5,0.75,128.8888889,74.69363943
216,1.5,0.75,143.3333333,69.07836621
216,1.5,0.75,157.7777778,63.46309298
216,1.5,0.75,172.2222222,57.84781976
216,1.5,0.75,186.6666667,52.23254654
216,1.5,0.75,201.1111111,48.90760133
216,1.5,0.75,215.5555556,45.55006523
216,1.5,0.75,230,42.19252913
216,1.5,1,100,91.26176562
216,1.5,1,114.4444444,83.97502879
216,1.5,1,128.8888889,75.16437664
216,1.5,1,143.3333333,66.35372449
216,1.5,1,157.7777778,59.02324025
216,1.5,1,172.2222222,55.83101141
216,1.5,1,186.6666667,52.63878257
216,1.5,1,201.1111111,45.29279235
216,1.5,1,215.5555556,41.95817682
216,1.5,1,230,39.72731392
216,1.5,1.25,100,90.63890099
216,1.5,1.25,114.4444444,82.66620441
216,1.5,1.25,128.8888889,72.92282545
216,1.5,1.25,143.3333333,65.0032991
216,1.5,1.25,157.7777778,59.34848413
216,1.5,1.25,172.2222222,55.38621533
216,1.5,1.25,186.6666667,51.42394653
216,1.5,1.25,201.1111111,46.31221775
216,1.5,1.25,215.5555556,41.67095376
216,1.5,1.25,230,39.13821239
216,1.5,1.5,100,90.22365791
216,1.5,1.5,114.4444444,81.53010836
216,1.5,1.5,128.8888889,70.87037024
216,1.5,1.5,143.3333333,64.77026369
216,1.5,1.5,157.7777778,59.90089585
216,1.5,1.5,172.2222222,55.03152802
216,1.5,1.5,186.6666667,50.16216018
216,1.5,1.5,201.1111111,46.99183469
216,1.5,1.5,215.5555556,41.47947172
216,1.5,1.5,230,38.74547804
216,1.5,1.75,100,89.9270557
216,1.5,1.75,114.4444444,82.96986992
216,1.5,1.75,128.8888889,74.17161119
216,1.5,1.75,143.3333333,67.97885621
216,1.5,1.75,157.7777778,62.48938049
216,1.5,1.75,172.2222222,56.99990478
216,1.5,1.75,186.6666667,51.51042907
216,1.5,1.75,201.1111111,46.31868061
216,1.5,1.75,215.5555556,40.97266348
216,1.5,1.75,230,38.3827766
216,1.5,2,100,89.70460405
216,1.5,2,114.4444444,84.04969109
216,1.5,2,128.8888889,76.6475419
216,1.5,2,143.3333333,70.38530059
216,1.5,2,157.7777778,64.43074397
216,1.5,2,172.2222222,58.47618735
216,1.5,2,186.6666667,52.52163073
216,1.5,2,201.1111111,45.81381505
216,1.5,2,215.5555556,40.59255729
216,1.5,2,230,38.11075052
216,1.5,2.25,100,89.5315861
216,1.5,2.25,114.4444444,84.889552
216,1.5,2.25,128.8888889,78.57326578
216,1.5,2.25,143.3333333,72.25697956
216,1.5,2.25,157.7777778,65.94069334
216,1.5,2.25,172.2222222,59.62440713
216,1.5,2.25,186.6666667,53.30812091
216,1.5,2.25,201.1111111,45.42114184
216,1.5,2.25,215.5555556,40.29691915
216,1.5,2.25,230,37.89917468
216,1.5,2.5,100,89.39317174
216,1.5,2.5,114.4444444,83.86791474
216,1.5,2.5,128.8888889,76.71592425
216,1.5,2.5,143.3333333,70.67686477
216,1.5,2.5,157.7777778,64.63780528
216,1.5,2.5,172.2222222,58.5987458
216,1.5,2.5,186.6666667,52.55968632
216,1.5,2.5,201.1111111,45.10700326
216,1.5,2.5,215.5555556,40.06040864
216,1.5,2.5,230,37.729914
216,1.5,2.75,100,89.27992362
216,1.5,2.75,114.4444444,83.03202971
216,1.5,2.75,128.8888889,75.19628118
216,1.5,2.75,143.3333333,69.38404357
216,1.5,2.75,157.7777778,63.57180596
216,1.5,2.75,172.2222222,57.75956835
216,1.5,2.75,186.6666667,51.94733074
216,1.5,2.75,201.1111111,44.8499808
216,1.5,2.75,215.5555556,39.86690003
216,1.5,2.75,230,37.591428
216,1.5,3,100,89.1855502
216,1.5,3,114.4444444,82.33545885
216,1.5,3,128.8888889,73.92991196
216,1.5,3,143.3333333,68.30669257
216,1.5,3,157.7777778,62.68347319
216,1.5,3,172.2222222,57.06025381
216,1.5,3,186.6666667,51.43703443
216,1.5,3,201.1111111,44.63579541
216,1.5,3,215.5555556,39.70564286
216,1.5,3,230,37.476023
216,2,0.75,100,111.4560934
216,2,0.75,114.4444444,98.66651887
216,2,0.75,128.8888889,86.87190377
216,2,0.75,143.3333333,77.08230453
216,2,0.75,157.7777778,69.28052126
216,2,0.75,172.2222222,63.6872428
216,2,0.75,186.6666667,59.21124829
216,2,0.75,201.1111111,52.24081695
216,2,0.75,215.5555556,48.77335772
216,2,0.75,230,45.30589849
216,2,1,100,110.461134
216,2,1,114.4444444,94.02939447
216,2,1,128.8888889,83.11511328
216,2,1,143.3333333,73.74562475
216,2,1,157.7777778,66.85925926
216,2,1,172.2222222,60.84074074
216,2,1,186.6666667,56.02286237
216,2,1,201.1111111,50.14293553
216,2,1,215.5555556,46.71968046
216,2,1,230,44.35947712
216,2,1.25,100,107.3391783
216,2,1.25,114.4444444,94.80562088
216,2,1.25,128.8888889,83.94575087
216,2,1.25,143.3333333,73.08588085
216,2,1.25,157.7777778,65.5705585
216,2,1.25,172.2222222,59.53293357
216,2,1.25,186.6666667,54.90875171
216,2,1.25,201.1111111,50.62357337
216,2,1.25,215.5555556,47.46914903
216,2,1.25,230,44.73994538
216,2,1.5,100,104.5343915
216,2,1.5,114.4444444,95.97525149
216,2,1.5,128.8888889,84.58836305
216,2,1.5,143.3333333,73.20147462
216,2,1.5,157.7777778,64.38977072
216,2,1.5,172.2222222,58.65784832
216,2,1.5,186.6666667,53.70946502
216,2,1.5,201.1111111,50.94399859
216,2,1.5,215.5555556,47.96879473
216,2,1.5,230,44.99359088
216,2,1.75,100,106.1502478
216,2,1.75,114.4444444,94.92815484
216,2,1.75,128.8888889,83.7929316
216,2,1.75,143.3333333,72.65770835
216,2,1.75,157.7777778,64.08374073
216,2,1.75,172.2222222,58.17902082
216,2,1.75,186.6666667,53.79935249
216,2,1.75,201.1111111,49.71817036
216,2,1.75,215.5555556,46.55476146
216,2,1.75,230,43.72865763
216,2,2,100,107.3621399
216,2,2,114.4444444,94.14283236
216,2,2,128.8888889,83.196358
216,2,2,143.3333333,72.24988365
216,2,2,157.7777778,63.85421824
216,2,2,172.2222222,57.81990019
216,2,2,186.6666667,53.86676809
216,2,2,201.1111111,48.79879919
216,2,2,215.5555556,45.49423651
216,2,2,230,42.7799577
216,2,2.25,100,106.3519918
216,2,2.25,114.4444444,93.53202598
216,2,2.25,128.8888889,82.73235632
216,2,2.25,143.3333333,71.93268665
216,2,2.25,157.7777778,63.67570075
216,2,2.25,172.2222222,57.54058415
216,2,2.25,186.6666667,53.91920245
216,2,2.25,201.1111111,48.08373273
216,2,2.25,215.5555556,44.66938377
216,2,2.25,230,42.04207997
216,2,2.5,100,105.5438734
216,2,2.5,114.4444444,91.98643454
216,2,2.5,128.8888889,81.40509774
216,2,2.5,143.3333333,71.21438607
216,2,2.5,157.7777778,63.20729964
216,2,2.5,172.2222222,57.17444927
216,2,2.5,186.6666667,53.21170949
216,2,2.5,201.1111111,47.51167955
216,2,2.5,215.5555556,44.00950157
216,2,2.5,230,41.45177779
216,2,2.75,100,104.8826855
216,2,2.75,114.4444444,90.72185973
216,2,2.75,128.8888889,80.3191589
216,2,2.75,143.3333333,70.62668559
216,2,2.75,157.7777778,62.82406236
216,2,2.75,172.2222222,56.87488437
216,2,2.75,186.6666667,52.63285161
216,2,2.75,201.1111111,47.04363605
216,2,2.75,215.5555556,43.46959796
216,2,2.75,230,40.96880328
216,2,3,100,104.3316956
216,2,3,114.4444444,89.66804738
216,2,3,128.8888889,79.41420987
216,2,3,143.3333333,70.13693519
216,2,3,157.7777778,62.50469797
216,2,3,172.2222222,56.62524695
216,2,3,186.6666667,52.15047005
216,2,3,201.1111111,46.65359979
216,2,3,215.5555556,43.01967828
216,2,3,230,40.56632451
243.6666667,1.25,0.75,100,78.70018171
243.6666667,1.25,0.75,114.4444444,86.37562379
243.6666667,1.25,0.75,128.8888889,75.90472419
243.6666667,1.25,0.75,143.3333333,68.29962955
243.6666667,1.25,0.75,157.7777778,63.71525621
243.6666667,1.25,0.75,172.2222222,59.13088286
243.6666667,1.25,0.75,186.6666667,54.54650951
243.6666667,1.25,0.75,201.1111111,40.53600924
243.6666667,1.25,0.75,215.5555556,38.1777567
243.6666667,1.25,0.75,230,35.89907427
243.6666667,1.25,1,100,96.84652339
243.6666667,1.25,1,114.4444444,67.16644341
243.6666667,1.25,1,128.8888889,62.02093439
243.6666667,1.25,1,143.3333333,56.87542536
243.6666667,1.25,1,157.7777778,51.72991634
243.6666667,1.25,1,172.2222222,46.58440732
243.6666667,1.25,1,186.6666667,43.36998005
243.6666667,1.25,1,201.1111111,50.87557368
243.6666667,1.25,1,215.5555556,48.42499
243.6666667,1.25,1,230,45.97440632
243.6666667,1.25,1.25,100,75.08522641
243.6666667,1.25,1.25,114.4444444,72.86636669
243.6666667,1.25,1.25,128.8888889,66.88028352
243.6666667,1.25,1.25,143.3333333,61.40352674
243.6666667,1.25,1.25,157.7777778,55.92676996
243.6666667,1.25,1.25,172.2222222,50.45001318
243.6666667,1.25,1.25,186.6666667,47.06702001
243.6666667,1.25,1.25,201.1111111,43.4938851
243.6666667,1.25,1.25,215.5555556,41.02572547
243.6666667,1.25,1.25,230,38.55756584
243.6666667,1.25,1.5,100,77.76349605
243.6666667,1.25,1.5,114.4444444,84.21307675
243.6666667,1.25,1.5,128.8888889,76.60739765
243.6666667,1.25,1.5,143.3333333,70.27503454
243.6666667,1.25,1.5,157.7777778,63.94267142
243.6666667,1.25,1.5,172.2222222,57.61030831
243.6666667,1.25,1.5,186.6666667,53.32615736
243.6666667,1.25,1.5,201.1111111,38.57275939
243.6666667,1.25,1.5,215.5555556,36.09288245
243.6666667,1.25,1.5,230,33.61300552
243.6666667,1.25,1.75,100,88.25306324
243.6666667,1.25,1.75,114.4444444,75.80450655
243.6666667,1.25,1.75,128.8888889,68.9801535
243.6666667,1.25,1.75,143.3333333,62.88340958
243.6666667,1.25,1.75,157.7777778,56.78666565
243.6666667,1.25,1.75,172.2222222,51.57696757
243.6666667,1.25,1.75,186.6666667,48.06607691
243.6666667,1.25,1.75,201.1111111,38.19808542
243.6666667,1.25,1.75,215.5555556,35.68747303
243.6666667,1.25,1.75,230,33.17686064
243.6666667,1.25,2,100,96.12023864
243.6666667,1.25,2,114.4444444,69.4980789
243.6666667,1.25,2,128.8888889,63.25972038
243.6666667,1.25,2,143.3333333,57.33969085
243.6666667,1.25,2,157.7777778,51.41966133
243.6666667,1.25,2,172.2222222,47.05196202
243.6666667,1.25,2,186.6666667,44.12101658
243.6666667,1.25,2,201.1111111,37.91707995
243.6666667,1.25,2,215.5555556,35.38341596
243.6666667,1.25,2,230,32.84975198
243.6666667,1.25,2.25,100,87.53871396
243.6666667,1.25,2.25,114.4444444,64.59307962
243.6666667,1.25,2.25,128.8888889,58.81049462
243.6666667,1.25,2.25,143.3333333,53.02790963
243.6666667,1.25,2.25,157.7777778,47.24532463
243.6666667,1.25,2.25,172.2222222,43.53251326
243.6666667,1.25,2.25,186.6666667,41.05263632
243.6666667,1.25,2.25,201.1111111,37.69852013
243.6666667,1.25,2.25,215.5555556,35.14692713
243.6666667,1.25,2.25,230,32.59533413
243.6666667,1.25,2.5,100,80.67349422
243.6666667,1.25,2.5,114.4444444,64.23570668
243.6666667,1.25,2.5,128.8888889,58.39743602
243.6666667,1.25,2.5,143.3333333,52.55916536
243.6666667,1.25,2.5,157.7777778,46.80101043
243.6666667,1.25,2.5,172.2222222,43.31327112
243.6666667,1.25,2.5,186.6666667,40.81187937
243.6666667,1.25,2.5,201.1111111,37.52367228
243.6666667,1.25,2.5,215.5555556,34.95773607
243.6666667,1.25,2.5,230,32.39179985
243.6666667,1.25,2.75,100,75.05649625
243.6666667,1.25,2.75,114.4444444,63.94331064
243.6666667,1.25,2.75,128.8888889,58.05947898
243.6666667,1.25,2.75,143.3333333,52.17564732
243.6666667,1.25,2.75,157.7777778,46.43748063
243.6666667,1.25,2.75,172.2222222,43.13389119
243.6666667,1.25,2.75,186.6666667,40.6148964
243.6666667,1.25,2.75,201.1111111,37.38061495
243.6666667,1.25,2.75,215.5555556,34.80294338
243.6666667,1.25,2.75,230,32.2252718
243.6666667,1.25,3,100,70.37566461
243.6666667,1.25,3,114.4444444,63.69964727
243.6666667,1.25,3,128.8888889,57.77784811
243.6666667,1.25,3,143.3333333,51.85604896
243.6666667,1.25,3,157.7777778,46.13453912
243.6666667,1.25,3,172.2222222,42.98440792
243.6666667,1.25,3,186.6666667,40.45074393
243.6666667,1.25,3,201.1111111,37.26140051
243.6666667,1.25,3,215.5555556,34.67394947
243.6666667,1.25,3,230,32.08649843
243.6666667,1.5,0.75,100,81.81986035
243.6666667,1.5,0.75,114.4444444,92.58512364
243.6666667,1.5,0.75,128.8888889,82.49584011
243.6666667,1.5,0.75,143.3333333,75.40507676
243.6666667,1.5,0.75,157.7777778,70.42737902
243.6666667,1.5,0.75,172.2222222,65.44968128
243.6666667,1.5,0.75,186.6666667,60.47198354
243.6666667,1.5,0.75,201.1111111,54.21542674
243.6666667,1.5,0.75,215.5555556,51.23911567
243.6666667,1.5,0.75,230,48.2628046
243.6666667,1.5,1,100,80.8996226
243.6666667,1.5,1,114.4444444,91.7952529
243.6666667,1.5,1,128.8888889,84.09092183
243.6666667,1.5,1,143.3333333,76.28065836
243.6666667,1.5,1,157.7777778,68.47039489
243.6666667,1.5,1,172.2222222,61.11560738
243.6666667,1.5,1,186.6666667,57.32282329
243.6666667,1.5,1,201.1111111,52.99062598
243.6666667,1.5,1,215.5555556,48.67414122
243.6666667,1.5,1,230,44.35765647
243.6666667,1.5,1.25,100,80.34747995
243.6666667,1.5,1.25,114.4444444,91.32133046
243.6666667,1.5,1.25,128.8888889,82.7943663
243.6666667,1.5,1.25,143.3333333,74.1572807
243.6666667,1.5,1.25,157.7777778,66.78761648
243.6666667,1.5,1.25,172.2222222,60.75026753
243.6666667,1.5,1.25,186.6666667,57.23788698
243.6666667,1.5,1.25,201.1111111,55.38248461
243.6666667,1.5,1.25,215.5555556,50.29642137
243.6666667,1.5,1.25,230,45.21035814
243.6666667,1.5,1.5,100,79.97938485
243.6666667,1.5,1.5,114.4444444,91.00538217
243.6666667,1.5,1.5,128.8888889,81.67032379
243.6666667,1.5,1.5,143.3333333,72.2209253
243.6666667,1.5,1.5,157.7777778,65.94008025
243.6666667,1.5,1.5,172.2222222,61.62359549
243.6666667,1.5,1.5,186.6666667,57.30711074
243.6666667,1.5,1.5,201.1111111,56.97705702
243.6666667,1.5,1.5,215.5555556,51.37794147
243.6666667,1.5,1.5,230,45.77882592
243.6666667,1.5,1.75,100,79.71645978
243.6666667,1.5,1.75,114.4444444,90.77970481
243.6666667,1.5,1.75,128.8888889,83.08559993
243.6666667,1.5,1.75,143.3333333,75.2863227
243.6666667,1.5,1.75,157.7777778,69.29764744
243.6666667,1.5,1.75,172.2222222,64.43146377
243.6666667,1.5,1.75,186.6666667,59.5652801
243.6666667,1.5,1.75,201.1111111,55.67781836
243.6666667,1.5,1.75,215.5555556,50.4297736
243.6666667,1.5,1.75,230,45.18172884
243.6666667,1.5,2,100,79.51926597
243.6666667,1.5,2,114.4444444,90.6104468
243.6666667,1.5,2,128.8888889,84.14705704
243.6666667,1.5,2,143.3333333,77.58537075
243.6666667,1.5,2,157.7777778,71.81582283
243.6666667,1.5,2,172.2222222,66.53736497
243.6666667,1.5,2,186.6666667,61.25890712
243.6666667,1.5,2,201.1111111,54.70338937
243.6666667,1.5,2,215.5555556,49.7186477
243.6666667,1.5,2,230,44.73390603
243.6666667,1.5,2.25,100,79.36589301
243.6666667,1.5,2.25,114.4444444,90.47880168
243.6666667,1.5,2.25,128.8888889,84.97263479
243.6666667,1.5,2.25,143.3333333,79.37351924
243.6666667,1.5,2.25,157.7777778,73.77440368
243.6666667,1.5,2.25,172.2222222,68.17528813
243.6666667,1.5,2.25,186.6666667,62.57617258
243.6666667,1.5,2.25,201.1111111,53.94550015
243.6666667,1.5,2.25,215.5555556,49.16554978
243.6666667,1.5,2.25,230,44.38559941
243.6666667,1.5,2.5,100,79.24319465
243.6666667,1.5,2.5,114.4444444,90.39696035
243.6666667,1.5,2.5,128.8888889,83.96446703
243.6666667,1.5,2.5,143.3333333,77.48105396
243.6666667,1.5,2.5,157.7777778,72.12768796
243.6666667,1.5,2.5,172.2222222,66.77432196
243.6666667,1.5,2.5,186.6666667,61.42095596
243.6666667,1.5,2.5,201.1111111,53.33918878
243.6666667,1.5,2.5,215.5555556,48.72307144
243.6666667,1.5,2.5,230,44.1069541
243.6666667,1.5,2.75,100,79.14280507
243.6666667,1.5,2.75,114.4444444,90.32999927
243.6666667,1.5,2.75,128.8888889,83.1396025
243.6666667,1.5,2.75,143.3333333,75.93267328
243.6666667,1.5,2.75,157.7777778,70.78037509
243.6666667,1.5,2.75,172.2222222,65.62807691
243.6666667,1.5,2.75,186.6666667,60.47577873
243.6666667,1.5,2.75,201.1111111,52.84311583
243.6666667,1.5,2.75,215.5555556,48.36104371
243.6666667,1.5,2.75,230,43.87897158
243.6666667,1.5,3,100,79.0591471
243.6666667,1.5,3,114.4444444,90.27419837
243.6666667,1.5,3,128.8888889,82.4522154
243.6666667,1.5,3,143.3333333,74.64235604
243.6666667,1.5,3,157.7777778,69.65761437
243.6666667,1.5,3,172.2222222,64.6728727
243.6666667,1.5,3,186.6666667,59.68813104
243.6666667,1.5,3,201.1111111,52.42972171
243.6666667,1.5,3,215.5555556,48.05935393
243.6666667,1.5,3,230,43.68898615
243.6666667,2,0.75,100,120.6466881
243.6666667,2,0.75,114.4444444,109.2770802
243.6666667,2,0.75,128.8888889,98.82166218
243.6666667,2,0.75,143.3333333,88.36624414
243.6666667,2,0.75,157.7777778,78.95660435
243.6666667,2,0.75,172.2222222,72.04065967
243.6666667,2,0.75,186.6666667,65.874829
243.6666667,2,0.75,201.1111111,57.72241644
243.6666667,2,0.75,215.5555556,54.64866326
243.6666667,2,0.75,230,51.57491007
243.6666667,2,1,100,119.7324983
243.6666667,2,1,114.4444444,105.0434137
243.6666667,2,1,128.8888889,94.18646994
243.6666667,2,1,143.3333333,84.3021978
243.6666667,2,1,157.7777778,75.99654996
243.6666667,2,1,172.2222222,68.98850889
243.6666667,2,1,186.6666667,63.65335157
243.6666667,2,1,201.1111111,56.2554231
243.6666667,2,1,215.5555556,52.61957744
243.6666667,2,1,230,49.45800274
243.6666667,2,1.25,100,119.1645356
243.6666667,2,1.25,114.4444444,104.5752756
243.6666667,2,1.25,128.8888889,94.94846879
243.6666667,2,1.25,143.3333333,85.321662
243.6666667,2,1.25,157.7777778,75.6948552
243.6666667,2,1.25,172.2222222,67.70656765
243.6666667,2,1.25,186.6666667,62.35447332
243.6666667,2,1.25,201.1111111,55.89061328
243.6666667,2,1.25,215.5555556,52.85384101
243.6666667,2,1.25,230,50.00677712
243.6666667,2,1.5,100,118.7786898
243.6666667,2,1.5,114.4444444,106.2190176
243.6666667,2,1.5,128.8888889,96.12503167
243.6666667,2,1.5,143.3333333,86.03104575
243.6666667,2,1.5,157.7777778,75.93705984
243.6666667,2,1.5,172.2222222,66.41762752
243.6666667,2,1.5,186.6666667,61.33652531
243.6666667,2,1.5,201.1111111,55.64740673
243.6666667,2,1.5,215.5555556,53.01001672
243.6666667,2,1.5,230,50.3726267
243.6666667,2,1.75,100,117.3697262
243.6666667,2,1.75,114.4444444,104.9455203
243.6666667,2,1.75,128.8888889,95.07462468
243.6666667,2,1.75,143.3333333,85.20372911
243.6666667,2,1.75,157.7777778,75.33283354
243.6666667,2,1.75,172.2222222,66.17273035
243.6666667,2,1.75,186.6666667,60.93845059
243.6666667,2,1.75,201.1111111,54.99180711
243.6666667,2,1.75,215.5555556,51.93357324
243.6666667,2,1.75,230,49.10548507
243.6666667,2,2,100,116.3130035
243.6666667,2,2,114.4444444,103.9903973
243.6666667,2,2,128.8888889,94.28681944
243.6666667,2,2,143.3333333,84.58324163
243.6666667,2,2,157.7777778,74.87966382
243.6666667,2,2,172.2222222,65.98905748
243.6666667,2,2,186.6666667,60.63989456
243.6666667,2,2,201.1111111,54.50010739
243.6666667,2,2,215.5555556,51.12624063
243.6666667,2,2,230,48.15512884
243.6666667,2,2.25,100,115.1489909
243.6666667,2,2.25,114.4444444,103.2475238
243.6666667,2,2.25,128.8888889,93.67408204
243.6666667,2,2.25,143.3333333,84.10064026
243.6666667,2,2.25,157.7777778,74.52719848
243.6666667,2,2.25,172.2222222,65.8462008
243.6666667,2,2.25,186.6666667,60.40768431
243.6666667,2,2.25,201.1111111,54.11767428
243.6666667,2,2.25,215.5555556,50.49831527
243.6666667,2,2.25,230,47.41596289
243.6666667,2,2.5,100,114.2177808
243.6666667,2,2.5,114.4444444,102.1696431
243.6666667,2,2.5,128.8888889,92.13084104
243.6666667,2,2.5,143.3333333,82.69622863
243.6666667,2,2.5,157.7777778,73.66260187
243.6666667,2,2.5,172.2222222,65.34293039
243.6666667,2,2.5,186.6666667,59.99375775
243.6666667,2,2.5,201.1111111,53.81172779
243.6666667,2,2.5,215.5555556,49.99597498
243.6666667,2,2.5,230,46.82463013
243.6666667,2,2.75,100,113.4558816
243.6666667,2,2.75,114.4444444,101.2877407
243.6666667,2,2.75,128.8888889,90.86818932
243.6666667,2,2.75,143.3333333,81.54716457
243.6666667,2,2.75,157.7777778,72.95520464
243.6666667,2,2.75,172.2222222,64.9311637
243.6666667,2,2.75,186.6666667,59.65509056
243.6666667,2,2.75,201.1111111,53.56140794
243.6666667,2,2.75,215.5555556,49.58496929
243.6666667,2,2.75,230,46.34081241
243.6666667,2,3,100,112.8209656
243.6666667,2,3,114.4444444,100.552822
243.6666667,2,3,128.8888889,89.81597956
243.6666667,2,3,143.3333333,80.58961118
243.6666667,2,3,157.7777778,72.36570696
243.6666667,2,3,172.2222222,64.58802478
243.6666667,2,3,186.6666667,59.37286791
243.6666667,2,3,201.1111111,53.35280806
243.6666667,2,3,215.5555556,49.24246455
243.6666667,2,3,230,45.93763098
271.3333333,1.25,0.75,100,85.95153399
271.3333333,1.25,0.75,114.4444444,94.83486786
271.3333333,1.25,0.75,128.8888889,85.43163984
271.3333333,1.25,0.75,143.3333333,76.02841182
271.3333333,1.25,0.75,157.7777778,68.82123091
271.3333333,1.25,0.75,172.2222222,64.70430595
271.3333333,1.25,0.75,186.6666667,60.58738099
271.3333333,1.25,0.75,201.1111111,43.88396123
271.3333333,1.25,0.75,215.5555556,41.76616933
271.3333333,1.25,0.75,230,39.64837743
271.3333333,1.25,1,100,104.2380959
271.3333333,1.25,1,114.4444444,74.07787572
271.3333333,1.25,1,128.8888889,66.70255987
271.3333333,1.25,1,143.3333333,62.08171577
271.3333333,1.25,1,157.7777778,57.46087167
271.3333333,1.25,1,172.2222222,52.84002757
271.3333333,1.25,1,186.6666667,48.21918348
271.3333333,1.25,1,201.1111111,54.35460587
271.3333333,1.25,1,215.5555556,52.15389743
271.3333333,1.25,1,230,49.95318899
271.3333333,1.25,1.25,100,80.37946936
271.3333333,1.25,1.25,114.4444444,82.39781251
271.3333333,1.25,1.25,128.8888889,72.17158601
271.3333333,1.25,1.25,143.3333333,66.94497777
271.3333333,1.25,1.25,157.7777778,62.02666179
271.3333333,1.25,1.25,172.2222222,57.10834582
271.3333333,1.25,1.25,186.6666667,52.19002984
271.3333333,1.25,1.25,201.1111111,46.99786943
271.3333333,1.25,1.25,215.5555556,44.78137718
271.3333333,1.25,1.25,230,42.56488493
271.3333333,1.25,1.5,100,88.74586105
271.3333333,1.25,1.5,114.4444444,93.83265027
271.3333333,1.25,1.5,128.8888889,83.13960931
